Gene_ID,Gene_Name,AUC,Accuracy,Sensitivity,Specificity
0,ybcS,0.9955357142857142,0.9826086956521739,1.0,0.9821428571428571
1,proV,,1.0,0.0,1.0
2,acrA,0.8805309734513274,0.9826086956521739,0.0,1.0
3,evgS,,1.0,0.0,1.0
4,topA,0.973714953271028,0.9739130434782609,0.625,1.0
5,mrdA,0.8269230769230769,0.9043478260869565,0.0,1.0
6,araJ,0.9800884955752212,0.9826086956521739,0.0,1.0
7,pcnB,0.993362831858407,0.9826086956521739,0.0,1.0
8,thrA,0.5900900900900901,0.9652173913043478,0.0,1.0
9,gyrA,0.9845454545454545,0.9826086956521739,0.6,1.0
10,mrdB,0.97,0.9826086956521739,0.8,0.990909090909091
11,mokC.nhaA,0.9992354740061162,0.991304347826087,0.8333333333333334,1.0
12,yaaH,1.0,0.991304347826087,1.0,0.990990990990991
13,ybaL,0.9393939393939393,0.8695652173913043,0.9090909090909091,0.8602150537634409
14,cls,0.8553748231966054,0.8782608695652174,0.0,1.0
15,murE,,1.0,0.0,1.0
16,ompF.asnS,0.8561946902654868,0.9826086956521739,0.0,1.0
17,ftsW,0.17982456140350878,0.991304347826087,0.0,1.0
18,dgt,,1.0,0.0,1.0
19,secF,0.8440366972477065,0.9478260869565217,0.0,1.0
20,ECB_00212,0.8464912280701754,0.991304347826087,0.0,1.0
21,cyoA.ampG,0.6175595238095238,0.9739130434782609,0.0,1.0
22,lon.hupB,0.9955357142857143,0.9826086956521739,1.0,0.9821428571428571
23,mraZ,,1.0,0.0,1.0
24,yahA,0.5730088495575221,0.9826086956521739,0.0,1.0
25,fsr,0.581858407079646,0.9826086956521739,0.0,1.0
26,frmB,1.0,0.991304347826087,0.0,1.0
27,ylaB,,1.0,0.0,1.0
28,nagD,0.6150442477876106,0.9826086956521739,0.0,1.0
29,tig,0.986842105263158,0.991304347826087,0.0,1.0
30,sbcC,0.34649122807017546,0.991304347826087,0.0,1.0
31,ykgE,,1.0,0.0,1.0
32,yahG,0.11842105263157893,0.991304347826087,0.0,1.0
33,polB,,1.0,0.0,1.0
34,kefC,,1.0,0.0,1.0
35,pdhR,0.6535087719298245,0.991304347826087,0.0,1.0
36,gltL,0.8824404761904762,0.9739130434782609,0.0,1.0
37,dnaK,0.9800884955752212,0.9826086956521739,0.0,1.0
38,hfq,,1.0,0.0,1.0
39,menD,0.7280701754385965,0.991304347826087,0.0,1.0
40,dnaJ,,1.0,0.0,1.0
41,lpxC,0.9791666666666666,0.9739130434782609,0.0,1.0
42,hepA,0.9912280701754386,0.991304347826087,0.0,1.0
43,sgrR,0.9956140350877194,0.991304347826087,0.0,1.0
44,insL.1,,1.0,0.0,1.0
45,spoT,0.9749190938511327,0.9130434782608695,0.25,0.9902912621359223
46,yfbV.ackA,,0.991304347826087,0.0,0.991304347826087
47,ydcD,,1.0,0.0,1.0
48,mokB.trg,0.9955357142857142,0.9826086956521739,1.0,0.9821428571428571
49,rlmL,,1.0,0.0,1.0
50,glpK,1.0,1.0,1.0,1.0
51,rpoS,0.7840909090909091,0.9304347826086956,0.6363636363636364,0.9615384615384616
52,mdtG.lpxL,,1.0,0.0,1.0
53,mglO,0.9732142857142857,0.9739130434782609,0.0,1.0
54,rpoA,0.8229166666666666,0.9739130434782609,0.0,1.0
55,proX,0.5087719298245614,0.991304347826087,0.0,1.0
56,COG0428,,1.0,0.0,1.0
57,miaA.hfq,0.9601769911504425,0.991304347826087,0.5,1.0
58,lpxM,,1.0,0.0,1.0
59,yecC,,1.0,0.0,1.0
60,mglD,0.9649122807017544,0.991304347826087,0.0,1.0
61,can.yadG,0.3201754385964912,0.991304347826087,0.0,1.0
62,ycaQ,,1.0,0.0,1.0
63,csgD.csgB,0.6349557522123894,0.9826086956521739,0.0,1.0
64,xapA,,1.0,0.0,1.0
65,yciW,0.375,0.9739130434782609,0.0,1.0
66,araA,,1.0,0.0,1.0
67,acrB,0.9550264550264551,0.9565217391304348,0.42857142857142855,0.9907407407407407
68,groL,1.0,1.0,1.0,1.0
69,plsX,,1.0,0.0,1.0
70,fucO,,1.0,0.0,1.0
71,yoaA,1.0,0.991304347826087,0.0,1.0
72,hflK,0.9851190476190477,0.9826086956521739,0.3333333333333333,1.0
73,aroA.ycaL,,1.0,0.0,1.0
74,ycdR,,1.0,0.0,1.0
75,uvrB,0.9668141592920354,0.9826086956521739,0.0,1.0
76,nuoF,,1.0,0.0,1.0
77,gatZ,0.994047619047619,0.9826086956521739,1.0,0.9821428571428571
78,srlR,0.9868421052631579,0.991304347826087,0.0,1.0
79,arcA,0.25,0.991304347826087,0.0,1.0
80,yffN,,1.0,0.0,1.0
81,gatC,0.9868421052631579,0.991304347826087,0.0,1.0
82,ydaV,,1.0,0.0,1.0
83,garK,,1.0,0.0,1.0
84,rpoB,0.8616680032076984,0.8347826086956521,0.7241379310344828,0.872093023255814
85,udhA,0.6814159292035398,0.9826086956521739,0.5,0.9911504424778761
86,marR,0.9932432432432433,0.9739130434782609,1.0,0.972972972972973
87,acrR,0.9436363636363636,0.9391304347826087,0.2,0.9727272727272728
88,fis,0.9243119266055045,0.9478260869565217,0.5,0.9724770642201835
89,manY,,1.0,0.0,1.0
90,kefC.folA,1.0,1.0,1.0,1.0
91,polA,0.34649122807017546,0.991304347826087,0.0,1.0
92,pyrE.rph,0.9641608391608391,0.9565217391304348,0.7272727272727273,0.9807692307692307
93,kdpD,1.0,1.0,1.0,1.0
94,flu,0.5132743362831859,0.9826086956521739,0.0,1.0
95,adiY,0.9912280701754386,0.991304347826087,0.0,1.0
96,rpoC,0.8031674208144797,0.8782608695652174,0.15384615384615385,0.9705882352941176
97,cbpA,,1.0,0.0,1.0
98,lpxC.secM,,1.0,0.0,1.0
99,pykF,0.9987864077669902,0.991304347826087,0.9166666666666666,1.0
100,rne,,0.991304347826087,0.0,0.991304347826087
101,ahpC,0.986842105263158,0.991304347826087,0.0,1.0
102,clpX.lon,,1.0,0.0,1.0
103,fusA,0.9999999999999999,1.0,1.0,1.0
104,potD,,1.0,0.0,1.0
105,rph,0.8779205607476636,0.9478260869565217,0.625,0.9719626168224299
106,rplD,1.0,1.0,1.0,1.0
107,rplB,0.7234513274336283,0.9826086956521739,0.0,1.0
108,acrB.1,0.995575221238938,0.991304347826087,0.5,1.0
109,ylbE,0.9469026548672567,0.9826086956521739,0.0,1.0
110,fis.1,,1.0,0.0,1.0
111,folM,0.993362831858407,0.9826086956521739,0.0,1.0
112,acrR.1,,0.991304347826087,0.0,0.991304347826087
113,ompF,0.980654761904762,0.9826086956521739,0.3333333333333333,1.0
114,ompF.1,,1.0,0.0,1.0
115,pgaA,0.6096491228070176,0.991304347826087,0.0,1.0
116,mprA,0.993362831858407,0.9826086956521739,0.0,1.0
117,gyrA.1,0.9999999999999999,0.991304347826087,0.5,1.0
118,ftsI,1.0,0.991304347826087,0.0,1.0
119,ompR,0.9314159292035399,0.9739130434782609,0.0,0.9911504424778761
120,yaaJ,0.5685840707964601,0.9826086956521739,0.0,1.0
121,folA,1.0,1.0,1.0,1.0
122,fusA.1,0.9999999999999999,0.991304347826087,0.5,1.0
123,envZ,1.0,1.0,1.0,1.0
124,rpsE,1.0,1.0,1.0,1.0
125,cyoA,,1.0,0.0,1.0
126,dcp,,1.0,0.0,1.0
127,ylbE.1,,1.0,0.0,1.0
128,trkH,0.8783185840707964,0.9826086956521739,0.5,0.9911504424778761
129,atpD,0.9254385964912282,0.991304347826087,0.0,1.0
130,eutB,,1.0,0.0,1.0
131,atpG,,0.9826086956521739,0.0,0.9826086956521739
132,argS,,1.0,0.0,1.0
133,arnC,0.9956140350877193,0.991304347826087,0.0,1.0
134,nhaR,,1.0,0.0,1.0
135,ppsA,0.8805309734513275,0.9826086956521739,0.0,1.0
136,crp,0.6946902654867256,0.9826086956521739,0.0,1.0
137,relA,0.8348214285714286,0.9739130434782609,0.0,1.0
138,nusA,0.8794642857142857,0.9739130434782609,0.0,1.0
139,rho,0.9056666666666666,0.8434782608695652,0.8666666666666667,0.84
140,argR,0.9911504424778761,0.991304347826087,1.0,0.9911504424778761
141,entD,0.9868421052631579,0.991304347826087,0.0,1.0
142,glpR,0.9318181818181819,0.9652173913043478,0.6,0.9818181818181818
143,ydhA,,1.0,0.0,1.0
144,ECB_02832,0.9911504424778762,0.9826086956521739,1.0,0.9823008849557522
145,ycdT,0.9342105263157895,0.991304347826087,0.0,1.0
146,dacA,0.6008771929824561,0.991304347826087,0.0,1.0
147,yddB,0.42905405405405406,0.9652173913043478,0.0,1.0
148,yneE,0.2663690476190476,0.9739130434782609,0.0,1.0
149,fabF,0.5376106194690266,0.9826086956521739,0.0,1.0
150,proQ,0.16666666666666669,0.991304347826087,0.0,1.0
151,envZ.1,0.9728835978835979,0.9391304347826087,0.0,1.0
152,acnB,0.47345132743362833,0.9826086956521739,0.0,1.0
153,ybjG.mdfA,,0.991304347826087,0.0,0.991304347826087
154,yeeP.isrC,,1.0,0.0,1.0
155,ydeE,,1.0,0.0,1.0
156,ftsI.1,0.9823008849557522,0.9652173913043478,0.0,0.9823008849557522
157,rob,0.9823008849557522,0.9826086956521739,0.0,1.0
158,xdhB,1.0,0.991304347826087,0.0,1.0
159,mlaD,,0.9826086956521739,0.0,0.9826086956521739
160,rbsK,0.9931192660550459,0.9739130434782609,0.6666666666666666,0.9908256880733946
161,parC,0.8169642857142857,0.9739130434782609,0.0,1.0
162,hydN,,1.0,0.0,1.0
163,ompR.1,0.7366071428571428,0.9565217391304348,0.0,0.9821428571428571
164,ccmH,0.8333333333333334,0.991304347826087,0.0,1.0
165,cpxR,0.9780701754385964,0.991304347826087,0.0,1.0
166,ypjC,,1.0,0.0,1.0
167,yegQ,0.9177927927927928,0.9826086956521739,0.75,0.990990990990991
168,tufB,0.5131578947368421,0.991304347826087,0.0,1.0
169,gtrS,,1.0,0.0,1.0
170,pgsA,,1.0,0.0,1.0
171,phoQ,0.9601769911504425,0.9826086956521739,0.0,1.0
172,ynfL,,1.0,0.0,1.0
173,nagC,0.9523809523809524,0.9739130434782609,0.0,1.0
174,yedW.yedX,0.9933628318584071,0.9826086956521739,0.0,1.0
175,rbsA,0.9927248677248678,0.991304347826087,1.0,0.9907407407407407
176,ldrC,0.9955357142857142,0.9826086956521739,1.0,0.9821428571428571
177,yabN,,1.0,0.0,1.0
178,ykgK.ykgL,0.9955357142857143,0.991304347826087,1.0,0.9910714285714286
179,yaaH.yaaW,0.9911504424778761,0.9826086956521739,0.0,1.0
180,ECB_01992,0.919392523364486,0.9304347826086956,0.0,1.0
181,mdoG,0.881578947368421,0.991304347826087,0.0,1.0
182,mreC,0.9956140350877193,0.991304347826087,0.0,1.0
183,sbmA,0.9911504424778762,0.9826086956521739,0.0,1.0
184,ECB_00825,,1.0,0.0,1.0
185,tesB.ybaY,0.831858407079646,0.9826086956521739,0.0,1.0
186,cpsG,0.9159125188536953,0.8956521739130435,0.23076923076923078,0.9803921568627451
187,aroP.pdhR,,1.0,0.0,1.0
188,rssB,0.84375,0.9739130434782609,0.0,1.0
189,ybhI,1.0,0.991304347826087,0.0,1.0
190,rluB,0.6008771929824561,0.991304347826087,0.0,1.0
191,dnaX,0.9999999999999999,0.991304347826087,0.0,1.0
192,ylbH,0.9999999999999999,0.991304347826087,0.0,1.0
193,sucB,0.6447368421052632,0.991304347826087,0.0,1.0
194,rpsA,0.9999999999999999,0.9826086956521739,0.0,1.0
195,ybhJ,0.6798245614035088,0.991304347826087,0.0,1.0
196,yccE,,1.0,0.0,1.0
197,gabD,0.49122807017543857,0.991304347826087,0.0,1.0
198,rbs,1.0,1.0,1.0,1.0
199,ynjD,,1.0,0.0,1.0
200,yceA,,1.0,0.0,1.0
201,ycfH.ptsG,,0.991304347826087,0.0,0.991304347826087
202,rna,0.9911504424778761,0.9826086956521739,0.0,1.0
203,galS,0.9690265486725663,0.9826086956521739,0.0,1.0
204,ptsP,0.9956140350877194,0.991304347826087,0.0,1.0
205,rssA.rssB,,1.0,0.0,1.0
206,yejM,0.7247023809523809,0.9739130434782609,0.0,1.0
207,slyD,,1.0,0.0,1.0
208,fnr.insH,0.9122807017543859,0.991304347826087,0.0,1.0
209,mfd,,1.0,0.0,1.0
210,metL,0.8709090909090909,0.9652173913043478,0.6,0.9818181818181818
211,gyrB,0.9912280701754386,0.991304347826087,0.0,1.0
212,secA,0.9778761061946902,0.991304347826087,0.5,1.0
213,hybB,1.0,1.0,1.0,1.0
214,mdh,0.9999999999999999,1.0,1.0,1.0
215,hrpA,0.7157738095238094,0.9739130434782609,0.0,1.0
216,prpR,,1.0,0.0,1.0
217,aroP,1.0,1.0,1.0,1.0
218,ybeB,0.9517543859649122,0.991304347826087,0.0,1.0
219,ymdC,0.793859649122807,0.991304347826087,0.0,1.0
220,ynjI,0.7038690476190476,0.9739130434782609,0.0,1.0
221,dcuB.dcuR,0.9868421052631579,0.991304347826087,0.0,1.0
222,focA.ycaO,0.7691441441441441,0.9652173913043478,0.0,1.0
223,gatA,0.986842105263158,0.991304347826087,0.0,1.0
224,gatY.fbaB,0.859090909090909,0.9565217391304348,0.0,1.0
225,pntB,0.9780701754385964,0.991304347826087,0.0,1.0
226,fruK,,1.0,0.0,1.0
227,isrC,,1.0,0.0,1.0
228,cmr,0.9429824561403509,0.9826086956521739,0.0,0.9912280701754386
229,yedX,0.5818584070796461,0.9826086956521739,0.0,1.0
230,pgaB,,1.0,0.0,1.0
231,yfgF,0.9868421052631579,0.991304347826087,0.0,1.0
232,hns.tdk,0.9956140350877194,0.9826086956521739,1.0,0.9824561403508771
233,yfbM,0.9956140350877193,0.991304347826087,0.0,1.0
234,dgsA,1.0,1.0,1.0,1.0
235,fucI,,1.0,0.0,1.0
236,ftsX,0.9756637168141593,0.9826086956521739,0.0,1.0
237,msbA,,1.0,0.0,1.0
238,mhpB,,1.0,0.0,1.0
239,wzzE,0.6745454545454544,0.9565217391304348,0.0,1.0
240,ogrK,0.9955357142857143,0.9739130434782609,0.0,1.0
241,nudE.yrfF,,1.0,0.0,1.0
242,potA,0.9956140350877194,0.991304347826087,1.0,0.9912280701754386
243,wzc,0.4649122807017544,0.991304347826087,0.0,1.0
244,folP,1.0,1.0,1.0,1.0
245,marR.1,,1.0,0.0,1.0
246,envR,,1.0,0.0,1.0
247,ydgI,0.9956140350877193,0.991304347826087,0.0,1.0
248,insK.glyS,,0.991304347826087,0.0,0.991304347826087
249,yaiT,0.9912280701754386,0.9826086956521739,0.0,0.9912280701754386
250,rpsL,,1.0,0.0,1.0
251,arcB,1.0,0.9565217391304348,0.0,1.0
252,ispF,,1.0,0.0,1.0
253,cyoB,0.9956140350877193,0.991304347826087,0.0,1.0
254,fliC,,1.0,0.0,1.0
255,cpxA,0.9956140350877193,0.991304347826087,0.0,1.0
256,hemA,,1.0,0.0,1.0
257,ispA,,1.0,0.0,1.0
258,thiQ,,1.0,0.0,1.0
259,cyaA,,1.0,0.0,1.0
260,kdtA,0.9912280701754386,0.9826086956521739,1.0,0.9824561403508771
261,pdxB,0.07017543859649122,0.991304347826087,0.0,1.0
262,acpP,0.27631578947368424,0.991304347826087,0.0,1.0
263,feoA,1.0,0.991304347826087,0.0,1.0
264,flhD,,1.0,0.0,1.0
265,lldR,1.0,1.0,1.0,1.0
266,nadR,0.9935747663551403,0.9652173913043478,0.75,0.9813084112149533
267,ilvB,,1.0,0.0,1.0
268,purF,,1.0,0.0,1.0
269,pitA,0.9868421052631579,0.991304347826087,0.0,1.0
270,yifN.ppiC,0.08333333333333337,0.991304347826087,0.0,1.0
271,alaS,,1.0,0.0,1.0
272,ycjF,0.7587719298245614,0.991304347826087,0.0,1.0
273,soxR,0.9557522123893806,0.9826086956521739,0.0,1.0
274,ycbZ,0.9999999999999999,0.9739130434782609,0.0,1.0
275,yjjK,0.9736842105263158,0.9652173913043478,0.0,0.9736842105263158
276,dcd,0.5570175438596492,0.991304347826087,0.0,1.0
277,yfiE,,1.0,0.0,1.0
278,rplF,0.9868421052631579,0.991304347826087,0.0,1.0
279,rpoD,0.8558700209643605,0.9478260869565217,0.3333333333333333,1.0
280,rimK.ybjN,0.5131578947368421,0.991304347826087,0.0,1.0
281,mprA.1,1.0,0.9739130434782609,0.0,1.0
282,nfsB,0.9933628318584071,0.9826086956521739,0.0,1.0
283,ybhF,,1.0,0.0,1.0
284,emrB,,1.0,0.0,1.0
285,ybbA,0.5307017543859649,0.991304347826087,0.0,1.0
286,tsf,,0.9826086956521739,0.0,0.9826086956521739
287,atpA,,1.0,0.0,1.0
288,marC,1.0,0.991304347826087,0.5,1.0
289,yjjM,0.9956140350877193,0.991304347826087,0.0,1.0
290,insL.lon,0.9092920353982301,0.9826086956521739,0.0,1.0
291,ybcQ,0.9955357142857143,0.9826086956521739,1.0,0.9821428571428571
292,insL.2.lon,0.9780701754385964,0.991304347826087,0.0,1.0
293,setA,0.9955357142857143,0.9739130434782609,0.0,1.0
294,insB.1,,1.0,0.0,1.0
295,ECB_01996,0.9955357142857143,0.991304347826087,1.0,0.9910714285714286
296,pflA.pflB,,1.0,0.0,1.0
297,ybiW,,1.0,0.0,1.0
298,ynjA,,1.0,0.0,1.0
299,ogrK.ECB_02013,0.7699115044247787,0.9826086956521739,0.0,1.0
300,entF,0.5653153153153153,0.9652173913043478,0.0,1.0
301,thrS,,1.0,0.0,1.0
302,ECB_01513.ECB_01523,0.8849557522123894,0.9826086956521739,0.0,1.0
303,gspF,0.7236842105263157,0.991304347826087,0.0,1.0
304,hokE,0.9605263157894737,0.991304347826087,0.0,1.0
305,pta,0.8849557522123893,0.9826086956521739,0.0,1.0
306,ECB_00736.ECB_00737,,1.0,0.0,1.0
307,nth.ydgR,0.881578947368421,0.991304347826087,0.0,1.0
308,puuP,0.33407079646017696,0.9826086956521739,0.0,1.0
309,hyfG,,1.0,0.0,1.0
310,ydcU,,1.0,0.0,1.0
311,ybeA,0.6359649122807017,0.991304347826087,0.0,1.0
312,ybjE,0.986842105263158,0.991304347826087,0.0,1.0
313,ECB_01413,,1.0,0.0,1.0
314,ydiJ,,1.0,0.0,1.0
315,murD,0.9780701754385965,0.991304347826087,0.0,1.0
316,valS,0.7836363636363637,0.9565217391304348,0.0,1.0
317,bamA,0.8245614035087719,0.991304347826087,0.0,1.0
318,cusA,0.988095238095238,0.9739130434782609,0.0,1.0
319,proA,0.07017543859649122,0.991304347826087,0.0,1.0
320,yagR,0.9956140350877193,0.991304347826087,0.0,1.0
321,ptsG,,1.0,0.0,1.0
322,ytfT,0.8947368421052632,0.991304347826087,0.0,1.0
323,serB,0.6271929824561404,0.991304347826087,0.0,1.0
324,dapF,,1.0,0.0,1.0
325,sapB,0.9732142857142858,0.9739130434782609,0.0,1.0
326,malT,0.9061488673139158,0.9391304347826087,0.4166666666666667,1.0
327,fhlA,,1.0,0.0,1.0
328,holE,,1.0,0.0,1.0
329,frvB,0.5219298245614035,0.991304347826087,0.0,1.0
330,yfgO,,1.0,0.0,1.0
331,rrlD,,1.0,0.0,1.0
332,tpx,1.0,1.0,1.0,1.0
333,atoS,0.986842105263158,0.991304347826087,0.0,1.0
334,pntA,0.37280701754385964,0.9565217391304348,0.0,0.9649122807017544
335,ispU,0.9780701754385965,0.991304347826087,0.0,1.0
336,htrE,0.5066371681415929,0.9826086956521739,0.0,1.0
337,corA,0.9868421052631579,0.9826086956521739,1.0,0.9824561403508771
338,ygeW,,0.991304347826087,0.0,0.991304347826087
339,prpE.codB,,1.0,0.0,1.0
340,gcd,0.9911504424778761,0.9826086956521739,0.0,1.0
341,ygiC,0.6283185840707965,0.9826086956521739,0.0,1.0
342,ycaL,0.9868421052631579,0.991304347826087,0.0,1.0
343,treA,0.6491228070175439,0.991304347826087,0.0,1.0
344,spr,,1.0,0.0,1.0
345,ygaH.mprA,1.0,0.991304347826087,0.0,1.0
346,yiaW,,1.0,0.0,1.0
347,yhdJ,,1.0,0.0,1.0
348,trkH.1,1.0,0.991304347826087,0.0,1.0
349,clcB,,1.0,0.0,1.0
350,folM.1,0.9911504424778762,0.9826086956521739,0.5,0.9911504424778761
351,pepT,,1.0,0.0,1.0
352,yaiV,0.9912280701754386,0.9826086956521739,0.0,0.9912280701754386
353,eptB,0.8434684684684685,0.9652173913043478,0.0,1.0
354,iscR,,1.0,0.0,1.0
355,fimD,1.0,0.9652173913043478,0.0,1.0
356,hybF,,1.0,0.0,1.0
357,leuS,0.5482456140350878,0.991304347826087,0.0,1.0
358,mdtO,,1.0,0.0,1.0
359,gntK,0.9605263157894737,0.991304347826087,0.0,1.0
360,ykfH,,1.0,0.0,1.0
361,bglJ,0.11842105263157893,0.991304347826087,0.0,1.0
362,nadB,0.7631578947368421,0.991304347826087,0.0,1.0
363,ilvG_1,,1.0,0.0,1.0
364,ydjO,0.9868421052631579,0.991304347826087,0.0,1.0
365,infC,,1.0,0.0,1.0
366,fepA.fes,,1.0,0.0,1.0
367,mreB,0.882882882882883,0.9652173913043478,0.0,1.0
368,metA.aceB,,1.0,0.0,1.0
369,pyrB,0.3827433628318584,0.9652173913043478,0.0,0.9823008849557522
370,ompC,0.9985119047619048,0.991304347826087,1.0,0.9910714285714286
371,rhlB,0.9889380530973453,0.9826086956521739,0.0,1.0
372,narG,0.48245614035087714,0.9565217391304348,0.0,0.9649122807017544
373,rpsL.1,,1.0,0.0,1.0
374,yaeH,,1.0,0.0,1.0
375,yffS,,1.0,0.0,1.0
376,yabP,0.26315789473684215,0.991304347826087,0.0,1.0
377,parE,0.6845238095238094,0.9739130434782609,0.0,1.0
